rho,sigma,xi,F,log_posterior
0.554509,0.174492,0.991402,0.025083,-0.433640
0.554509,0.174492,0.991402,0.025083,-0.433640
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.775870,0.134762,1.508668,0.035780,-0.531127
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.733490,0.188394,1.631597,0.031757,-0.717080
0.779961,0.214139,1.538530,0.017463,-1.126714
0.779961,0.214139,1.538530,0.017463,-1.126714
0.743223,0.182032,1.270098,0.025445,-0.786424
0.743223,0.182032,1.270098,0.025445,-0.786424
0.743223,0.182032,1.270098,0.025445,-0.786424
0.743223,0.182032,1.270098,0.025445,-0.786424
0.743223,0.182032,1.270098,0.025445,-0.786424
0.743223,0.182032,1.270098,0.025445,-0.786424
0.743223,0.182032,1.270098,0.025445,-0.786424
0.743223,0.182032,1.270098,0.025445,-0.786424
0.795473,0.203756,1.148372,0.032029,-0.691629
0.795473,0.203756,1.148372,0.032029,-0.691629
0.795473,0.203756,1.148372,0.032029,-0.691629
0.795473,0.203756,1.148372,0.032029,-0.691629
0.652768,0.138414,1.692546,0.022660,-0.481158
0.739122,0.176123,1.791826,0.039447,-0.673415
0.739122,0.176123,1.791826,0.039447,-0.673415
0.739122,0.176123,1.791826,0.039447,-0.673415
0.739122,0.176123,1.791826,0.039447,-0.673415
0.739122,0.176123,1.791826,0.039447,-0.673415
0.623191,0.226887,0.916438,0.038098,-0.391803
0.470383,0.252677,1.518226,0.036194,-3.111278
0.604577,0.153632,1.909629,0.035766,-2.156502
0.604577,0.153632,1.909629,0.035766,-2.156502
0.604577,0.153632,1.909629,0.035766,-2.156502
0.604577,0.153632,1.909629,0.035766,-2.156502
0.604577,0.153632,1.909629,0.035766,-2.156502
0.604577,0.153632,1.909629,0.035766,-2.156502
0.604577,0.153632,1.909629,0.035766,-2.156502
0.416300,0.230748,1.511762,0.028521,-2.620043
0.416300,0.230748,1.511762,0.028521,-2.620043
0.416300,0.230748,1.511762,0.028521,-2.620043
0.627074,0.205010,1.148863,0.021495,-0.577126
0.627074,0.205010,1.148863,0.021495,-0.577126
0.627074,0.205010,1.148863,0.021495,-0.577126
0.627074,0.205010,1.148863,0.021495,-0.577126
0.627074,0.205010,1.148863,0.021495,-0.577126
0.627074,0.205010,1.148863,0.021495,-0.577126
0.627074,0.205010,1.148863,0.021495,-0.577126
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.606465,0.219761,1.564326,0.034147,-1.417682
0.667107,0.254656,1.077712,0.028116,-1.155351
0.667107,0.254656,1.077712,0.028116,-1.155351
0.667107,0.254656,1.077712,0.028116,-1.155351
0.667107,0.254656,1.077712,0.028116,-1.155351
0.599030,0.173452,1.327318,0.030734,-0.472628
0.599030,0.173452,1.327318,0.030734,-0.472628
0.657303,0.121596,1.961090,0.032292,-1.690088
0.657303,0.121596,1.961090,0.032292,-1.690088
0.657303,0.121596,1.961090,0.032292,-1.690088
0.657303,0.121596,1.961090,0.032292,-1.690088
0.657303,0.121596,1.961090,0.032292,-1.690088
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.744810,0.232952,1.421379,0.023556,-1.402559
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.731522,0.237674,0.614682,0.032747,-1.203149
0.596636,0.201288,1.026979,0.028146,-0.190162
0.596636,0.201288,1.026979,0.028146,-0.190162
0.596636,0.201288,1.026979,0.028146,-0.190162
0.596636,0.201288,1.026979,0.028146,-0.190162
0.596636,0.201288,1.026979,0.028146,-0.190162
0.621227,0.204288,0.983918,0.041716,-0.368487
0.621227,0.204288,0.983918,0.041716,-0.368487
0.681299,0.176919,0.732202,0.021923,-0.607449
0.681299,0.176919,0.732202,0.021923,-0.607449
0.681299,0.176919,0.732202,0.021923,-0.607449
0.681299,0.176919,0.732202,0.021923,-0.607449
0.681299,0.176919,0.732202,0.021923,-0.607449
0.681299,0.176919,0.732202,0.021923,-0.607449
0.681299,0.176919,0.732202,0.021923,-0.607449
0.583797,0.252257,1.163684,0.023611,-1.199678
0.583797,0.252257,1.163684,0.023611,-1.199678
0.634488,0.213508,1.018523,0.026494,-0.402900
0.545431,0.251538,0.922936,0.016383,-1.967796
0.469399,0.175167,1.898296,0.021227,-2.452693
0.469399,0.175167,1.898296,0.021227,-2.452693
0.469399,0.175167,1.898296,0.021227,-2.452693
0.411652,0.179864,1.746136,0.026990,-3.416501
0.411652,0.179864,1.746136,0.026990,-3.416501
0.412700,0.196785,1.752007,0.023069,-2.643459
0.412700,0.196785,1.752007,0.023069,-2.643459
0.412700,0.196785,1.752007,0.023069,-2.643459
0.412700,0.196785,1.752007,0.023069,-2.643459
0.692977,0.187796,1.724493,0.032749,-0.667499
0.692977,0.187796,1.724493,0.032749,-0.667499
0.752220,0.125711,1.562331,0.017050,-1.502881
0.752220,0.125711,1.562331,0.017050,-1.502881
0.749883,0.066760,1.451819,0.031430,-1.293618
0.749883,0.066760,1.451819,0.031430,-1.293618
0.749883,0.066760,1.451819,0.031430,-1.293618
0.749883,0.066760,1.451819,0.031430,-1.293618
0.749883,0.066760,1.451819,0.031430,-1.293618
0.749883,0.066760,1.451819,0.031430,-1.293618
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.591239,0.076547,1.397766,0.032133,-2.069407
0.668674,0.061204,0.826270,0.041105,-2.389300
0.756796,0.139398,0.848809,0.036644,-0.651017
0.756796,0.139398,0.848809,0.036644,-0.651017
0.756796,0.139398,0.848809,0.036644,-0.651017
0.756796,0.139398,0.848809,0.036644,-0.651017
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.731774,0.141252,0.577926,0.046111,-0.535393
0.792695,0.218914,1.205562,0.037495,-0.942153
0.792695,0.218914,1.205562,0.037495,-0.942153
0.792695,0.218914,1.205562,0.037495,-0.942153
0.792695,0.218914,1.205562,0.037495,-0.942153
0.792695,0.218914,1.205562,0.037495,-0.942153
0.631838,0.216476,0.852364,0.037008,-0.311750
0.535495,0.181954,1.199913,0.030806,-0.311762
0.535495,0.181954,1.199913,0.030806,-0.311762
0.535495,0.181954,1.199913,0.030806,-0.311762
0.535495,0.181954,1.199913,0.030806,-0.311762
0.535495,0.181954,1.199913,0.030806,-0.311762
0.538930,0.284210,1.395147,0.034049,-2.463978
0.538930,0.284210,1.395147,0.034049,-2.463978
0.538930,0.284210,1.395147,0.034049,-2.463978
0.520352,0.218560,1.161223,0.022050,-1.124908
0.544978,0.143711,1.404777,0.021971,-0.695391
0.544978,0.143711,1.404777,0.021971,-0.695391
0.606748,0.195028,1.314558,0.017458,-1.127367
0.594456,0.158657,1.066897,0.024251,-0.189489
0.594456,0.158657,1.066897,0.024251,-0.189489
0.594456,0.158657,1.066897,0.024251,-0.189489
0.594456,0.158657,1.066897,0.024251,-0.189489
0.594456,0.158657,1.066897,0.024251,-0.189489
0.616492,0.097910,0.879375,0.030116,-0.956524
0.616492,0.097910,0.879375,0.030116,-0.956524
0.708995,0.177532,0.954019,0.025726,-0.495364
0.747221,0.233929,1.067638,0.023249,-1.037753
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.610537,0.148543,1.790969,0.023803,-0.824771
0.650080,0.181434,1.669171,0.024916,-0.390112
0.650080,0.181434,1.669171,0.024916,-0.390112
0.539692,0.197243,1.677583,0.023754,-0.772587
0.539692,0.197243,1.677583,0.023754,-0.772587
0.539692,0.197243,1.677583,0.023754,-0.772587
0.539692,0.197243,1.677583,0.023754,-0.772587
0.539692,0.197243,1.677583,0.023754,-0.772587
0.539692,0.197243,1.677583,0.023754,-0.772587
0.539692,0.197243,1.677583,0.023754,-0.772587
0.502028,0.201770,1.071666,0.030940,-0.663821
0.648515,0.092609,1.602989,0.022474,-1.249469
0.648515,0.092609,1.602989,0.022474,-1.249469
0.648515,0.092609,1.602989,0.022474,-1.249469
0.648515,0.092609,1.602989,0.022474,-1.249469
0.671644,0.063563,1.353991,0.025279,-1.352608
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.682233,0.079196,1.951514,0.035295,-2.170771
0.669333,0.057283,1.450844,0.027742,-1.658062
0.669333,0.057283,1.450844,0.027742,-1.658062
0.669333,0.057283,1.450844,0.027742,-1.658062
0.669333,0.057283,1.450844,0.027742,-1.658062
0.669333,0.057283,1.450844,0.027742,-1.658062
0.694921,0.116404,1.430835,0.034895,-1.153942
0.694921,0.116404,1.430835,0.034895,-1.153942
0.669921,0.057956,1.288950,0.022772,-1.590843
0.682827,0.052473,1.337371,0.025735,-1.537404
0.682827,0.052473,1.337371,0.025735,-1.537404
0.682827,0.052473,1.337371,0.025735,-1.537404
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.763879,0.164829,0.941759,0.036659,-0.492696
0.677271,0.213708,1.119159,0.015104,-1.078882
0.677271,0.213708,1.119159,0.015104,-1.078882
0.677271,0.213708,1.119159,0.015104,-1.078882
0.677271,0.213708,1.119159,0.015104,-1.078882
0.677271,0.213708,1.119159,0.015104,-1.078882
0.664943,0.169932,0.800493,0.015121,-0.786114
0.664943,0.169932,0.800493,0.015121,-0.786114
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.773779,0.180080,0.317283,0.019410,-1.207595
0.798642,0.199342,0.607770,0.027399,-0.860786
0.690034,0.187558,0.592552,0.020778,-0.934307
0.690034,0.187558,0.592552,0.020778,-0.934307
0.690034,0.187558,0.592552,0.020778,-0.934307
0.690034,0.187558,0.592552,0.020778,-0.934307
0.690034,0.187558,0.592552,0.020778,-0.934307
0.616175,0.230811,0.712883,0.014183,-1.009150
0.616175,0.230811,0.712883,0.014183,-1.009150
0.687597,0.210374,0.826931,0.016957,-0.887625
0.687597,0.210374,0.826931,0.016957,-0.887625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.729911,0.104048,0.126365,0.029422,-2.732625
0.711517,0.134761,0.067902,0.038008,-3.051533
0.711517,0.134761,0.067902,0.038008,-3.051533
0.710210,0.087821,0.850577,0.031346,-1.159121
0.710210,0.087821,0.850577,0.031346,-1.159121
0.710210,0.087821,0.850577,0.031346,-1.159121
0.710210,0.087821,0.850577,0.031346,-1.159121
0.710210,0.087821,0.850577,0.031346,-1.159121
0.716084,0.097377,0.810173,0.034705,-1.200590
0.716084,0.097377,0.810173,0.034705,-1.200590
0.716084,0.097377,0.810173,0.034705,-1.200590
0.716084,0.097377,0.810173,0.034705,-1.200590
0.716084,0.097377,0.810173,0.034705,-1.200590
0.716084,0.097377,0.810173,0.034705,-1.200590
0.716084,0.097377,0.810173,0.034705,-1.200590
0.716866,0.054128,1.625562,0.024159,-2.202018
0.588231,0.191405,1.619936,0.010255,-2.727467
0.588231,0.191405,1.619936,0.010255,-2.727467
0.588231,0.191405,1.619936,0.010255,-2.727467
0.588231,0.191405,1.619936,0.010255,-2.727467
0.588231,0.191405,1.619936,0.010255,-2.727467
0.588231,0.191405,1.619936,0.010255,-2.727467
0.588231,0.191405,1.619936,0.010255,-2.727467
0.435827,0.291280,1.709665,0.023797,-4.298237
0.435827,0.291280,1.709665,0.023797,-4.298237
0.435827,0.291280,1.709665,0.023797,-4.298237
0.435827,0.291280,1.709665,0.023797,-4.298237
0.434513,0.230512,0.887565,0.034250,-3.616987
0.434513,0.230512,0.887565,0.034250,-3.616987
0.434513,0.230512,0.887565,0.034250,-3.616987
0.434513,0.230512,0.887565,0.034250,-3.616987
0.434513,0.230512,0.887565,0.034250,-3.616987
0.434513,0.230512,0.887565,0.034250,-3.616987
0.434513,0.230512,0.887565,0.034250,-3.616987
0.537900,0.151824,0.724683,0.033641,-1.415346
0.537900,0.151824,0.724683,0.033641,-1.415346
0.537900,0.151824,0.724683,0.033641,-1.415346
0.591925,0.212755,1.141941,0.027900,-0.337309
0.591925,0.212755,1.141941,0.027900,-0.337309
0.591925,0.212755,1.141941,0.027900,-0.337309
0.591925,0.212755,1.141941,0.027900,-0.337309
0.591925,0.212755,1.141941,0.027900,-0.337309
0.591925,0.212755,1.141941,0.027900,-0.337309
0.591925,0.212755,1.141941,0.027900,-0.337309
0.591925,0.212755,1.141941,0.027900,-0.337309
0.542633,0.185360,1.051485,0.029880,-0.254312
0.542633,0.185360,1.051485,0.029880,-0.254312
0.542633,0.185360,1.051485,0.029880,-0.254312
0.542633,0.185360,1.051485,0.029880,-0.254312
0.722719,0.144186,1.377280,0.034930,-0.446265
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.664847,0.235721,1.327664,0.046193,-1.786968
0.705506,0.268285,1.579734,0.015276,-2.305284
0.681745,0.204994,1.712762,0.022524,-1.063540
0.738579,0.187518,0.983701,0.046065,-0.410791
0.738579,0.187518,0.983701,0.046065,-0.410791
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.765766,0.180560,1.322887,0.028119,-0.762624
0.755294,0.202332,0.856959,0.030943,-0.539478
0.755294,0.202332,0.856959,0.030943,-0.539478
0.755294,0.202332,0.856959,0.030943,-0.539478
0.761475,0.186867,0.983461,0.023488,-0.610904
0.761475,0.186867,0.983461,0.023488,-0.610904
0.761475,0.186867,0.983461,0.023488,-0.610904
0.761475,0.186867,0.983461,0.023488,-0.610904
0.761475,0.186867,0.983461,0.023488,-0.610904
0.789606,0.141664,0.868379,0.017273,-1.385896
0.789606,0.141664,0.868379,0.017273,-1.385896
0.789606,0.141664,0.868379,0.017273,-1.385896
0.744640,0.150564,0.989598,0.028387,-0.665952
0.744640,0.150564,0.989598,0.028387,-0.665952
0.744640,0.150564,0.989598,0.028387,-0.665952
0.744640,0.150564,0.989598,0.028387,-0.665952
0.744640,0.150564,0.989598,0.028387,-0.665952
0.671435,0.162078,1.597751,0.037502,-1.261300
0.671435,0.162078,1.597751,0.037502,-1.261300
